Piece,Side,page,row,column,side number,In_Out,Matched,Matched_side,Width,Height,symetry,m,c,head_flatness,
Page_0012_1_3,Page_0012_1_3_3_in,0012,1,3,3,in,0,,201.0397971,201.0397971,0.376623698,-0.01033996,41.72219311,,
Page_0012_1_3,Page_0012_1_3_4_out,0012,1,3,4,out,0,,214.704448,214.704448,0.582324613,0.006038578,35.81624039,,
Page_0012_1_4,Page_0012_1_4_1_in,0012,1,4,1,in,0,,194.0335023,194.0335023,0.523652687,0.089107118,21.12626845,,
Page_0012_1_4,Page_0012_1_4_2_out,0012,1,4,2,out,0,,264.382299,264.382299,0.550673839,0.003867225,34.61007596,,
Page_0012_1_4,Page_0012_1_4_3_in,0012,1,4,3,in,0,,208.0024038,208.0024038,0.607280712,0.169475386,12.2408922,,
Page_0012_1_4,Page_0012_1_4_4_out,0012,1,4,4,out,0,,283.2137002,283.2137002,0.481785314,-0.051792375,37.96772678,,
Page_0012_1_5,Page_0012_1_5_1_in,0012,1,5,1,in,0,,235.0085105,235.0085105,0.300965073,-0.104632376,53.60826964,,
Page_0012_1_5,Page_0012_1_5_2_out,0012,1,5,2,out,0,,230.4886114,230.4886114,0.542682353,0.033145042,24.11356543,,
Page_0012_1_5,Page_0012_1_5_3_in,0012,1,5,3,in,0,,292.1095685,292.1095685,0.57111382,0.104053955,18.91055634,,
Page_0012_1_5,Page_0012_1_5_4_out,0012,1,5,4,out,0,,230.0543414,230.0543414,0.431837506,0.121811431,21.76367575,,
Page_0012_1_6,Page_0012_1_6_1_in,0012,1,6,1,in,0,,243.977458,243.977458,0.498412432,-0.076906479,48.00160282,,
Page_0012_1_6,Page_0012_1_6_2_out,0012,1,6,2,out,0,,207.800385,207.800385,0.580949955,0.01860814,33.17452872,,
Page_0012_1_6,Page_0012_1_6_3_in,0012,1,6,3,in,0,,302.2085373,302.2085373,0.465805321,-0.122827047,55.74281025,,
Page_0012_1_6,Page_0012_1_6_4_out,0012,1,6,4,out,0,,203.5411506,203.5411506,0.453619445,0.047976605,28.30757658,,
Page_0012_1_7,Page_0012_1_7_1_in,0012,1,7,1,in,0,,269.0167281,269.0167281,0.469324306,-0.035229877,32.96868321,,
Page_0012_1_7,Page_0012_1_7_2_out,0012,1,7,2,out,0,,191.5097909,191.5097909,0.446668121,0.001552471,30.855006,,
Page_0012_1_7,Page_0012_1_7_3_in,0012,1,7,3,in,0,,216.0925728,216.0925728,0.610116498,0.008397446,31.14110704,,
Page_0012_1_7,Page_0012_1_7_4_out,0012,1,7,4,out,0,,218.0733821,218.0733821,0.567373202,0.021123642,33.31659404,,
Page_0012_2_1,Page_0012_2_1_1_in,0012,2,1,1,in,0,,207.2414051,207.2414051,0.581177676,0.065523758,19.26251388,,
Page_0012_2_1,Page_0012_2_1_2_out,0012,2,1,2,out,0,,283.4872131,283.4872131,0.591899459,-0.059462844,47.17000413,,
Page_0012_2_1,Page_0012_2_1_3_in,0012,2,1,3,in,0,,196.0229578,196.0229578,0.474508783,0.076403941,23.91420982,,
Page_0012_2_1,Page_0012_2_1_4_out,0012,2,1,4,out,0,,271.1180555,271.1180555,0.511121692,-0.131400884,56.94597541,,
Page_0012_2_2,Page_0012_2_2_1_in,0012,2,2,1,in,0,,224.7220505,224.7220505,0.57370297,0.006810929,30.64052814,,
Page_0012_2_2,Page_0012_2_2_2_out,0012,2,2,2,out,0,,206.4000969,206.4000969,0.593460247,0.078960199,22.2011582,,
Page_0012_2_2,Page_0012_2_2_3_in,0012,2,2,3,in,0,,277.1154994,277.1154994,0.524409777,-0.031756011,34.99922471,,
Page_0012_2_2,Page_0012_2_2_4_out,0012,2,2,4,out,0,,198.2826266,198.2826266,0.377810561,0.012153109,34.03976467,,
Page_0012_2_3,Page_0012_2_3_1_in,0012,2,3,1,in,0,,218.323155,218.323155,0.55302633,0.015158559,30.82322699,,
Page_0012_2_3,Page_0012_2_3_2_out,0012,2,3,2,out,0,,241.5305364,241.5305364,0.507379536,-0.085922991,48.37221272,,
Page_0012_2_3,Page_0012_2_3_3_in,0012,2,3,3,in,0,,206.7849124,206.7849124,0.46445276,-0.101485225,42.96355918,,
Page_0012_2_3,Page_0012_2_3_4_out,0012,2,3,4,out,0,,237.4278838,237.4278838,0.488682325,-0.114585508,59.37312582,,
Page_0012_2_4,Page_0012_2_4_1_in,0012,2,4,1,in,0,,228.1775624,228.1775624,0.539498704,-0.014406415,37.2275405,,
Page_0012_2_4,Page_0012_2_4_2_out,0012,2,4,2,out,0,,197.4968354,197.4968354,0.382515062,-0.219407306,55.40552391,,
Page_0012_2_4,Page_0012_2_4_3_in,0012,2,4,3,in,0,,224.2231032,224.2231032,0.62359774,0.07938117,27.14732385,,
Page_0012_2_4,Page_0012_2_4_4_out,0012,2,4,4,out,0,,201.5589244,201.5589244,0.6668882,0.100530775,19.57746734,,
Page_0012_2_5,Page_0012_2_5_1_in,0012,2,5,1,in,0,,206.7849124,206.7849124,0.59686623,0.035399558,22.87082989,,
Page_0012_2_5,Page_0012_2_5_2_out,0012,2,5,2,out,0,,285.4767942,285.4767942,0.576401585,-0.054126817,44.40823539,,
Page_0012_2_5,Page_0012_2_5_3_in,0012,2,5,3,in,0,,189.0105817,189.0105817,0.472386284,-0.06273015,37.00425165,,
Page_0012_2_5,Page_0012_2_5_4_out,0012,2,5,4,out,0,,269.1356535,269.1356535,0.452011486,-0.163292606,64.91289898,,
Page_0012_2_6,Page_0012_2_6_1_in,0012,2,6,1,in,0,,198.0631213,198.0631213,0.487521986,-0.018173444,30.28253656,,
Page_0012_2_6,Page_0012_2_6_2_out,0012,2,6,2,out,0,,262.6194966,262.6194966,0.482071655,-0.158944186,60.91080928,,
Page_0012_2_6,Page_0012_2_6_3_in,0012,2,6,3,in,0,,203.6663939,203.6663939,0.621359691,0.045179358,23.63805093,,
Page_0012_2_6,Page_0012_2_6_4_out,0012,2,6,4,out,0,,293.2183487,293.2183487,0.570082697,-0.043058077,48.41672815,,
Page_0012_2_7,Page_0012_2_7_1_in,0012,2,7,1,in,0,,181.0248602,181.0248602,0.458864815,-0.025103053,31.46611741,,
Page_0012_2_7,Page_0012_2_7_2_out,0012,2,7,2,out,0,,261.9389242,261.9389242,0.50148662,-0.249652975,81.37510479,,
Page_0012_2_7,Page_0012_2_7_3_in,0012,2,7,3,in,0,,199.9124809,199.9124809,0.59947454,-0.026669964,37.19816288,,
Page_0012_2_7,Page_0012_2_7_4_out,0012,2,7,4,out,0,,296.5889411,296.5889411,0.518683567,-0.105779989,55.75372404,,
Page_0012_3_1,Page_0012_3_1_1_in,0012,3,1,1,in,0,,193.2097306,193.2097306,0.472006429,-0.097248341,39.39139436,,
Page_0012_3_1,Page_0012_3_1_2_out,0012,3,1,2,out,0,,226.27417,226.27417,0.569375,-0.016127744,35.01568699,,
Page_0012_3_1,Page_0012_3_1_3_in,0012,3,1,3,in,0,,201.0994779,201.0994779,0.562028634,0.036028791,27.65377417,,
Page_0012_3_1,Page_0012_3_1_4_out,0012,3,1,4,out,0,,236.2223529,236.2223529,0.539040519,-0.065637612,40.77082586,,
Page_0012_3_2,Page_0012_3_2_1_in,0012,3,2,1,in,0,,198.4565444,198.4565444,0.649663578,0.079058339,18.48449445,,
Page_0012_3_2,Page_0012_3_2_2_out,0012,3,2,2,out,0,,257.4198905,257.4198905,0.60425564,-0.058312112,46.44012934,,
Page_0012_3_2,Page_0012_3_2_3_in,0012,3,2,3,in,0,,210.0595154,210.0595154,0.41631728,-0.147995906,46.83132682,,
Page_0012_3_2,Page_0012_3_2_4_out,0012,3,2,4,out,0,,237.5394704,237.5394704,0.545024369,-0.042927512,41.74590667,,
Page_0012_3_3,Page_0012_3_3_1_in,0012,3,3,1,in,0,,235.915239,235.915239,0.440707201,-0.187534293,68.65743943,,
Page_0012_3_3,Page_0012_3_3_2_out,0012,3,3,2,out,0,,202.4277649,202.4277649,0.523244747,-0.078425327,42.53737125,,
Page_0012_3_3,Page_0012_3_3_3_in,0012,3,3,3,in,0,,265.1490147,265.1490147,0.499260355,-0.140179126,63.08717632,,
Page_0012_3_3,Page_0012_3_3_4_out,0012,3,3,4,out,0,,223.0089684,223.0089684,0.549192689,0.044374323,22.67965374,,
Page_0012_3_4,Page_0012_3_4_1_in,0012,3,4,1,in,0,,184.1656863,184.1656863,0.510864758,-0.059914487,49.51795411,,
Page_0012_3_4,Page_0012_3_4_2_out,0012,3,4,2,out,0,,221.9842337,221.9842337,0.536132476,-0.131973732,61.41382075,,
Page_0012_3_4,Page_0012_3_4_3_in,0012,3,4,3,in,0,,232.6972282,232.6972282,0.507682648,-0.077583945,50.47843957,,
Page_0012_3_4,Page_0012_3_4_4_out,0012,3,4,4,out,0,,197.2054766,197.2054766,0.472640782,-0.044470406,33.30039119,,
Page_0012_3_5,Page_0012_3_5_1_in,0012,3,5,1,in,0,,215.5411794,215.5411794,0.603964871,-0.010694385,30.29972696,,
Page_0012_3_5,Page_0012_3_5_2_out,0012,3,5,2,out,0,,287.675164,287.675164,0.508440374,-0.088643904,51.50762422,,
Page_0012_3_5,Page_0012_3_5_3_in,0012,3,5,3,in,0,,184,184,0.402173913,-0.045530291,32.50897993,,
Page_0012_3_5,Page_0012_3_5_4_out,0012,3,5,4,out,0,,261.2163854,261.2163854,0.579813583,-0.162540512,68.8831437,,
Page_0012_3_6,Page_0012_3_6_1_in,0012,3,6,1,in,0,,203.1944881,203.1944881,0.587047084,0.020237047,25.91392454,,
Page_0012_3_6,Page_0012_3_6_2_out,0012,3,6,2,out,0,,283.975351,283.975351,0.44107289,-0.132971925,55.79999211,,
Page_0012_3_6,Page_0012_3_6_3_in,0012,3,6,3,in,0,,211.0023697,211.0023697,0.371097435,-0.059328463,34.04987974,,
Page_0012_3_6,Page_0012_3_6_4_out,0012,3,6,4,out,0,,261.0938529,261.0938529,0.56994279,-0.011950548,39.08352633,,
Page_0012_3_7,Page_0012_3_7_1_in,0012,3,7,1,in,0,,202.2992832,202.2992832,0.612877214,0.122184905,15.32395921,,
Page_0012_3_7,Page_0012_3_7_2_out,0012,3,7,2,out,0,,286.1747718,286.1747718,0.537706359,-0.018022682,34.90221777,,
Page_0012_3_7,Page_0012_3_7_3_in,0012,3,7,3,in,0,,184.5318401,184.5318401,0.402854458,-0.051790504,35.2544442,,
Page_0012_3_7,Page_0012_3_7_4_out,0012,3,7,4,out,0,,260.2037663,260.2037663,0.48068118,-0.096376225,48.95027282,,
Page_0012_4_1,Page_0012_4_1_1_in,0012,4,1,1,in,0,,183.613725,183.613725,0.493059263,-0.090061694,40.41961697,,
Page_0012_4_1,Page_0012_4_1_2_out,0012,4,1,2,out,0,,186.9358179,186.9358179,0.601917299,0.02754733,40.21508908,,
Page_0012_4_1,Page_0012_4_1_3_in,0012,4,1,3,in,0,,232.2972234,232.2972234,0.51699344,-0.096316664,50.59424743,,
Page_0012_4_1,Page_0012_4_1_4_out,0012,4,1,4,out,0,,206.5453945,206.5453945,0.428306885,-0.041191988,40.50590033,,
Page_0012_4_2,Page_0012_4_2_1_in,0012,4,2,1,in,0,,268.0914023,268.0914023,0.586938071,-0.001634844,33.60554959,,
Page_0012_4_2,Page_0012_4_2_2_out,0012,4,2,2,out,0,,208.3194662,208.3194662,0.513307371,0.135371266,19.59343228,,
Page_0012_4_2,Page_0012_4_2_3_in,0012,4,2,3,in,0,,218.0573319,218.0573319,0.515194852,-0.017736209,36.76651301,,
Page_0012_4_2,Page_0012_4_2_4_out,0012,4,2,4,out,0,,205.878605,205.878605,0.579460199,0.061432447,21.71184263,,
Page_0012_4_3,Page_0012_4_3_1_in,0012,4,3,1,in,0,,225.88714,225.88714,0.425477707,-0.138911905,57.78963397,,
Page_0012_4_3,Page_0012_4_3_2_out,0012,4,3,2,out,0,,208.0793118,208.0793118,0.56521237,-0.045671071,43.13907366,,
Page_0012_4_3,Page_0012_4_3_3_in,0012,4,3,3,in,0,,269.3139432,269.3139432,0.56231904,0.018664942,34.02433731,,
Page_0012_4_3,Page_0012_4_3_4_out,0012,4,3,4,out,0,,196.0102038,196.0102038,0.452368558,-0.064346885,34.25686243,,
Page_0012_4_4,Page_0012_4_4_1_in,0012,4,4,1,in,0,,230.1760196,230.1760196,0.592891791,0.051415919,23.15624098,,
Page_0012_4_4,Page_0012_4_4_2_out,0012,4,4,2,out,0,,207.2414051,207.2414051,0.618803697,0.117363258,17.63920082,,
Page_0012_4_4,Page_0012_4_4_3_in,0012,4,4,3,in,0,,224.0200884,224.0200884,0.553990236,-0.037598873,40.18362849,,
Page_0012_4_4,Page_0012_4_4_4_out,0012,4,4,4,out,0,,198.728458,198.728458,0.353049908,-0.241521149,58.86865456,,
Page_0012_4_5,Page_0012_4_5_1_in,0012,4,5,1,in,0,,193.3726971,193.3726971,0.393175193,-0.186785475,54.99196183,,
Page_0012_4_5,Page_0012_4_5_2_out,0012,4,5,2,out,0,,184.1765457,184.1765457,0.573715398,-0.048240394,47.29943561,,
Page_0012_4_5,Page_0012_4_5_3_in,0012,4,5,3,in,0,,237.0021097,237.0021097,0.52344668,-0.088282942,55.04416153,,
Page_0012_4_5,Page_0012_4_5_4_out,0012,4,5,4,out,0,,208,208,0.456730769,-0.011884298,35.05586042,,
Page_0012_4_6,Page_0012_4_6_1_in,0012,4,6,1,in,0,,209.1626162,209.1626162,0.612699719,0.025919761,26.78061597,,
Page_0012_4_6,Page_0012_4_6_2_out,0012,4,6,2,out,0,,246.1727036,246.1727036,0.523522714,-0.080538185,44.17853899,,
Page_0012_4_6,Page_0012_4_6_3_in,0012,4,6,3,in,0,,196.7358635,196.7358635,0.493243767,-0.089375462,42.0500403,,
Page_0012_4_6,Page_0012_4_6_4_out,0012,4,6,4,out,0,,235.6140913,235.6140913,0.489966495,-0.113570692,54.23810236,,
Page_0012_4_7,Page_0012_4_7_1_in,0012,4,7,1,in,0,,209.4683747,209.4683747,0.581990565,0.025767601,29.33169494,,
Page_0012_4_7,Page_0012_4_7_2_out,0012,4,7,2,out,0,,250.3537497,250.3537497,0.554302216,-0.068430155,52.35475433,,
Page_0012_4_7,Page_0012_4_7_3_in,0012,4,7,3,in,0,,203.482186,203.482186,0.501437025,-0.091610443,41.68322982,,
Page_0012_4_7,Page_0012_4_7_4_out,0012,4,7,4,out,0,,252.7864712,252.7864712,0.487629302,-0.08548278,52.8080167,,
Page_0012_5_1,Page_0012_5_1_1_in,0012,5,1,1,in,0,,204,204,0.362745098,-0.114801796,41.30393639,,
Page_0012_5_1,Page_0012_5_1_2_out,0012,5,1,2,out,0,,228.0087718,228.0087718,0.444679541,-0.069499505,42.71552869,,
Page_0012_5_1,Page_0012_5_1_3_in,0012,5,1,3,in,0,,224.376915,224.376915,0.522872182,0.035257986,24.92031271,,
Page_0012_5_1,Page_0012_5_1_4_out,0012,5,1,4,out,0,,239.6768658,239.6768658,0.500844286,0.154058271,27.90543217,,
Page_0012_5_2,Page_0012_5_2_1_in,0012,5,2,1,in,0,,233.0021459,233.0021459,0.516117149,0.022429869,28.53059596,,
Page_0012_5_2,Page_0012_5_2_2_out,0012,5,2,2,out,0,,213.9742975,213.9742975,0.595762804,-0.034384679,31.78178418,,
Page_0012_5_2,Page_0012_5_2_3_in,0012,5,2,3,in,0,,225.0355527,225.0355527,0.589522324,0.06911779,24.35162215,,
Page_0012_5_2,Page_0012_5_2_4_out,0012,5,2,4,out,0,,220.1317787,220.1317787,0.459552602,-0.165512785,61.34506458,,
Page_0012_5_3,Page_0012_5_3_1_in,0012,5,3,1,in,0,,215.5411794,215.5411794,0.63076327,-0.015531684,36.28503792,,
Page_0012_5_3,Page_0012_5_3_2_out,0012,5,3,2,out,0,,231.2249986,231.2249986,0.524586178,-0.1004881,57.71165596,,
Page_0012_5_3,Page_0012_5_3_3_in,0012,5,3,3,in,0,,200.9975124,200.9975124,0.47970297,-0.132233622,46.95235973,,
Page_0012_5_3,Page_0012_5_3_4_out,0012,5,3,4,out,0,,221.6167864,221.6167864,0.554811255,-0.116761562,52.53542027,,
Page_0012_5_4,Page_0012_5_4_1_in,0012,5,4,1,in,0,,220.3361069,220.3361069,0.517508445,-0.085986674,43.19656676,,
Page_0012_5_4,Page_0012_5_4_2_out,0012,5,4,2,out,0,,198.0908882,198.0908882,0.498165138,0.06955118,28.92631098,,
Page_0012_5_4,Page_0012_5_4_3_in,0012,5,4,3,in,0,,202.8003945,202.8003945,0.413586851,-0.173323041,52.88981064,,
Page_0012_5_4,Page_0012_5_4_4_out,0012,5,4,4,out,0,,184.3285111,184.3285111,0.52364835,-0.011567873,36.14231371,,
Page_0012_5_5,Page_0012_5_5_1_in,0012,5,5,1,in,0,,194.3116054,194.3116054,0.376407024,-0.196340929,51.63747798,,
Page_0012_5_5,Page_0012_5_5_2_out,0012,5,5,2,out,0,,184.6943421,184.6943421,0.591697936,0.053479483,29.31916147,,
Page_0012_5_5,Page_0012_5_5_3_in,0012,5,5,3,in,0,,234.3373636,234.3373636,0.562770878,-0.012604148,30.82894477,,
Page_0012_5_5,Page_0012_5_5_4_out,0012,5,5,4,out,0,,200.3247364,200.3247364,0.463169698,0.020435631,38.55087279,,
Page_0012_5_6,Page_0012_5_6_1_in,0012,5,6,1,in,0,,232.2434068,232.2434068,0.557873074,-0.036497889,33.25430502,,
Page_0012_5_6,Page_0012_5_6_2_out,0012,5,6,2,out,0,,271.2489631,271.2489631,0.541045993,-0.067208377,44.33344539,,
Page_0012_5_6,Page_0012_5_6_3_in,0012,5,6,3,in,0,,184.3908891,184.3908891,0.488235294,-0.04570323,32.97787892,,
Page_0012_5_6,Page_0012_5_6_4_out,0012,5,6,4,out,0,,268.5758738,268.5758738,0.559438814,-0.149361731,77.70458434,,
Page_0012_5_7,Page_0012_5_7_1_in,0012,5,7,1,in,0,,193.6620768,193.6620768,0.543927476,0.007506428,40.39744119,,
Page_0012_5_7,Page_0012_5_7_2_out,0012,5,7,2,out,0,,214.1704928,214.1704928,0.599075628,-0.093555093,57.63923379,,
Page_0012_5_7,Page_0012_5_7_3_in,0012,5,7,3,in,0,,253.639508,253.639508,0.497256462,-0.076354486,43.93477718,,
Page_0012_5_7,Page_0012_5_7_4_out,0012,5,7,4,out,0,,209.0023923,209.0023923,0.408108603,-0.09466634,39.09519403,,
Page_0013_1_1,Page_0013_1_1_1_in,0013,1,1,1,in,0,,183.6981219,183.6981219,0.528226404,0.058694825,26.28428391,,
Page_0013_1_1,Page_0013_1_1_2_out,0013,1,1,2,out,0,,232.4585985,232.4585985,0.50789274,-0.108524584,50.47383305,,
Page_0013_1_1,Page_0013_1_1_3_in,0013,1,1,3,in,0,,203.710579,203.710579,0.449515639,-0.098753848,40.99489147,,
Page_0013_1_1,Page_0013_1_1_4_out,0013,1,1,4,out,0,,231.1060363,231.1060363,0.443250328,-0.061910772,51.14675883,,
Page_0013_1_2,Page_0013_1_2_1_in,0013,1,2,1,in,0,,242.0743687,242.0743687,0.566860068,0.007156403,30.76071616,,
Page_0013_1_2,Page_0013_1_2_2_out,0013,1,2,2,out,0,,197.6486782,197.6486782,0.426647895,-0.001381513,30.2260856,,
Page_0013_1_2,Page_0013_1_2_3_in,0013,1,2,3,in,0,,188.5338166,188.5338166,0.400731467,-0.161374597,58.96381529,,
Page_0013_1_2,Page_0013_1_2_4_out,0013,1,2,4,out,0,,218.1604914,218.1604914,0.56612178,-0.080743797,41.30145549,,
Page_0013_1_3,Page_0013_1_3_1_in,0013,1,3,1,in,0,,257.0953131,257.0953131,0.467790251,-0.065276449,42.3671117,,
Page_0013_1_3,Page_0013_1_3_2_out,0013,1,3,2,out,0,,205.5480479,205.5480479,0.576923077,0.180509052,11.29384969,,
Page_0013_1_3,Page_0013_1_3_3_in,0013,1,3,3,in,0,,239.2070233,239.2070233,0.556308983,-0.071499563,51.59866298,,
Page_0013_1_3,Page_0013_1_3_4_out,0013,1,3,4,out,0,,220.0363606,220.0363606,0.425974884,-0.108017282,38.72174161,,
Page_0013_1_5,Page_0013_1_5_1_in,0013,1,5,1,in,0,,222.6499495,222.6499495,0.64357614,0.078538838,19.56338529,,
Page_0013_1_5,Page_0013_1_5_2_out,0013,1,5,2,out,0,,253.1975513,253.1975513,0.436147811,-0.027971939,42.72666369,,
Page_0013_1_5,Page_0013_1_5_3_in,0013,1,5,3,in,0,,194.1648784,194.1648784,0.443660477,-0.035797916,35.17542037,,
Page_0013_1_5,Page_0013_1_5_4_out,0013,1,5,4,out,0,,226.715681,226.715681,0.582957198,0.028271341,30.83778797,,
Page_0013_1_6,Page_0013_1_6_1_in,0013,1,6,1,in,0,,195.3586445,195.3586445,0.529804795,0.048870391,39.79576735,,
Page_0013_1_6,Page_0013_1_6_2_out,0013,1,6,2,out,0,,225.1421773,225.1421773,0.54698258,-0.11264059,64.07115612,,
Page_0013_1_6,Page_0013_1_6_3_in,0013,1,6,3,in,0,,242.2065234,242.2065234,0.466043911,-0.10199693,48.43336624,,
Page_0013_1_6,Page_0013_1_6_4_out,0013,1,6,4,out,0,,203.2978111,203.2978111,0.412146141,-0.116348896,45.36682417,,
Page_0013_1_7,Page_0013_1_7_1_in,0013,1,7,1,in,0,,191.0942176,191.0942176,0.486157132,-0.004964553,28.55133606,,
Page_0013_1_7,Page_0013_1_7_2_out,0013,1,7,2,out,0,,260.0942137,260.0942137,0.583851942,0.024871433,31.58347982,,
Page_0013_1_7,Page_0013_1_7_3_in,0013,1,7,3,in,0,,205.878605,205.878605,0.609823998,0.098869987,17.67514061,,
Page_0013_1_7,Page_0013_1_7_4_out,0013,1,7,4,out,0,,286.1835076,286.1835076,0.490274844,-0.122495029,61.60864547,,
Page_0013_2_1,Page_0013_2_1_1_in,0013,2,1,1,in,0,,253.9547204,253.9547204,0.568309739,0.041103831,31.03145509,,
Page_0013_2_1,Page_0013_2_1_2_out,0013,2,1,2,out,0,,229.3686988,229.3686988,0.597281886,0.04968261,20.13395613,,
Page_0013_2_1,Page_0013_2_1_3_in,0013,2,1,3,in,0,,251.1613028,251.1613028,0.473732602,-0.086829106,53.3650294,,
Page_0013_2_1,Page_0013_2_1_4_out,0013,2,1,4,out,0,,214.5250568,214.5250568,0.417874449,-0.139612176,45.76859564,,
Page_0013_2_2,Page_0013_2_2_1_in,0013,2,2,1,in,0,,221.73182,221.73182,0.514247941,-0.023413812,48.38173024,,
Page_0013_2_2,Page_0013_2_2_2_out,0013,2,2,2,out,0,,227.8991005,227.8991005,0.578921021,-0.084251211,48.10578046,,
Page_0013_2_2,Page_0013_2_2_3_in,0013,2,2,3,in,0,,274.2626478,274.2626478,0.523371444,-0.016955869,33.83827173,,
Page_0013_2_2,Page_0013_2_2_4_out,0013,2,2,4,out,0,,217.057596,217.057596,0.44392325,0.000453585,26.57130383,,
Page_0013_2_3,Page_0013_2_3_1_in,0013,2,3,1,in,0,,206.3492186,206.3492186,0.466604039,-0.107718247,41.22410435,,
Page_0013_2_3,Page_0013_2_3_2_out,0013,2,3,2,out,0,,197.0228413,197.0228413,0.509145242,0.131718553,23.92444324,,
Page_0013_2_3,Page_0013_2_3_3_in,0013,2,3,3,in,0,,207.3933461,207.3933461,0.59136985,0.032878852,30.1849206,,
Page_0013_2_3,Page_0013_2_3_4_out,0013,2,3,4,out,0,,211.0592334,211.0592334,0.353522202,-0.114107855,48.19222221,,
Page_0013_2_4,Page_0013_2_4_1_in,0013,2,4,1,in,0,,246.2722071,246.2722071,0.517065128,0.004690232,33.6098149,,
Page_0013_2_4,Page_0013_2_4_2_out,0013,2,4,2,out,0,,206.9033591,206.9033591,0.59158121,0.023312594,23.36426372,,
Page_0013_2_4,Page_0013_2_4_3_in,0013,2,4,3,in,0,,246.2701768,246.2701768,0.449949711,-0.123172098,68.69912269,,
Page_0013_2_4,Page_0013_2_4_4_out,0013,2,4,4,out,0,,224.7509733,224.7509733,0.408211747,-0.218786378,62.8008056,,
Page_0013_2_5,Page_0013_2_5_1_in,0013,2,5,1,in,0,,206.5187643,206.5187643,0.547479484,-0.00556837,31.37174986,,
Page_0013_2_5,Page_0013_2_5_2_out,0013,2,5,2,out,0,,242.2065234,242.2065234,0.51885313,-0.077257806,51.70336983,,
Page_0013_2_5,Page_0013_2_5_3_in,0013,2,5,3,in,0,,190.3181547,190.3181547,0.494933878,-0.115535739,42.28130476,,
Page_0013_2_5,Page_0013_2_5_4_out,0013,2,5,4,out,0,,229.4776678,229.4776678,0.53805545,-0.027338829,42.59138165,,
Page_0013_2_6,Page_0013_2_6_1_in,0013,2,6,1,in,0,,259.0077219,259.0077219,0.473205635,-0.044787951,35.86457107,,
Page_0013_2_6,Page_0013_2_6_2_out,0013,2,6,2,out,0,,208.2906623,208.2906623,0.629756828,0.093871027,18.16828557,,
Page_0013_2_6,Page_0013_2_6_3_in,0013,2,6,3,in,0,,235.0085105,235.0085105,0.558474714,0.09054921,30.06827992,,
Page_0013_2_6,Page_0013_2_6_4_out,0013,2,6,4,out,0,,210.7605276,210.7605276,0.432372805,-0.145735791,53.69658957,,
Page_0013_2_7,Page_0013_2_7_1_in,0013,2,7,1,in,0,,213.5649784,213.5649784,0.698816049,0.036983529,25.59522509,,
Page_0013_2_7,Page_0013_2_7_2_out,0013,2,7,2,out,0,,214.0584032,214.0584032,0.554003623,-0.037519124,40.11257369,,
Page_0013_2_7,Page_0013_2_7_3_in,0013,2,7,3,in,0,,219.3855054,219.3855054,0.377498442,-0.227057077,58.28258186,,
Page_0013_2_7,Page_0013_2_7_4_out,0013,2,7,4,out,0,,192.0234361,192.0234361,0.506874949,0.067547409,33.25989689,,
Page_0013_3_1,Page_0013_3_1_1_in,0013,3,1,1,in,0,,267.3667893,267.3667893,0.575729174,-0.037988897,45.13956159,,
Page_0013_3_1,Page_0013_3_1_2_out,0013,3,1,2,out,0,,216.0208323,216.0208323,0.383670845,-0.052869338,32.74490405,,
Page_0013_3_1,Page_0013_3_1_3_in,0013,3,1,3,in,0,,220.3020654,220.3020654,0.461500422,-0.205415786,79.95363433,,
Page_0013_3_1,Page_0013_3_1_4_out,0013,3,1,4,out,0,,231.4173719,231.4173719,0.56824887,-0.073723985,46.08540849,,
Page_0013_3_2,Page_0013_3_2_1_in,0013,3,2,1,in,0,,221.650626,221.650626,0.528588003,-0.116281309,63.01237646,,
Page_0013_3_2,Page_0013_3_2_2_out,0013,3,2,2,out,0,,235.5355599,235.5355599,0.547253817,-0.086227283,44.91155199,,
Page_0013_3_2,Page_0013_3_2_3_in,0013,3,2,3,in,0,,276.4217792,276.4217792,0.510005366,-0.063056486,46.06755142,,
Page_0013_3_2,Page_0013_3_2_4_out,0013,3,2,4,out,0,,228.1775624,228.1775624,0.448631518,-0.021524937,27.99855774,,
Page_0013_3_3,Page_0013_3_3_1_in,0013,3,3,1,in,0,,215.0093021,215.0093021,0.667243505,0.131056723,16.6356973,,
Page_0013_3_3,Page_0013_3_3_2_out,0013,3,3,2,out,0,,284.3958509,284.3958509,0.497731235,0.050278789,25.79212895,,
Page_0013_3_3,Page_0013_3_3_3_in,0013,3,3,3,in,0,,169.7056275,169.7056275,0.449166667,0.019244546,32.15836561,,
Page_0013_3_3,Page_0013_3_3_4_out,0013,3,3,4,out,0,,261.9618293,261.9618293,0.562951737,-0.06100491,45.61707665,,
Page_0013_3_4,Page_0013_3_4_1_in,0013,3,4,1,in,0,,249.0983741,249.0983741,0.615455278,0.035903806,27.07380305,,
Page_0013_3_4,Page_0013_3_4_2_out,0013,3,4,2,out,0,,219.1072797,219.1072797,0.562906182,0.185913183,12.66570903,,
Page_0013_3_4,Page_0013_3_4_3_in,0013,3,4,3,in,0,,232.0538731,232.0538731,0.501977753,-0.086896653,44.94691449,,
Page_0013_3_4,Page_0013_3_4_4_out,0013,3,4,4,out,0,,213.1149924,213.1149924,0.41049804,-0.056723787,35.741635,,
