piece,IMG_001_1_1_1_int.jpg_similarity,IMG_001_1_1_2_int.jpg_similarity,IMG_001_1_1_3_out.jpg_similarity,IMG_001_1_1_4_int.jpg_similarity,IMG_001_1_2_1_out.jpg_similarity,IMG_001_1_2_2_int.jpg_similarity,IMG_001_1_2_3_out.jpg_similarity,IMG_001_1_2_4_int.jpg_similarity,IMG_001_1_3_1_out.jpg_similarity,IMG_001_1_3_2_int.jpg_similarity,IMG_001_1_3_3_out.jpg_similarity,IMG_001_1_3_4_int.jpg_similarity,IMG_001_1_4_2_int.jpg_similarity,IMG_001_1_4_3_out.jpg_similarity,IMG_001_1_4_4_int.jpg_similarity,IMG_001_1_5_1_out.jpg_similarity,IMG_001_1_5_2_int.jpg_similarity,IMG_001_1_5_3_out.jpg_similarity,IMG_001_1_5_4_int.jpg_similarity,IMG_001_1_6_1_int.jpg_similarity,IMG_001_1_6_2_out.jpg_similarity,IMG_001_1_6_3_int.jpg_similarity,IMG_001_1_6_4_out.jpg_similarity,IMG_001_1_7_1_int.jpg_similarity,IMG_001_1_7_2_out.jpg_similarity,IMG_001_1_7_3_int.jpg_similarity,IMG_001_1_7_4_out.jpg_similarity,IMG_001_2_1_1_out.jpg_similarity,IMG_001_2_1_2_int.jpg_similarity,IMG_001_2_1_3_out.jpg_similarity,IMG_001_2_1_4_int.jpg_similarity,IMG_001_2_2_1_out.jpg_similarity,IMG_001_2_2_2_int.jpg_similarity,IMG_001_2_2_3_out.jpg_similarity,IMG_001_2_2_4_int.jpg_similarity,IMG_001_2_3_1_int.jpg_similarity,IMG_001_2_3_2_out.jpg_similarity,IMG_001_2_3_3_int.jpg_similarity,IMG_001_2_3_4_out.jpg_similarity,IMG_001_2_4_1_out.jpg_similarity,IMG_001_2_4_2_int.jpg_similarity,IMG_001_2_4_3_out.jpg_similarity,IMG_001_2_4_4_int.jpg_similarity,IMG_001_2_5_1_out.jpg_similarity,IMG_001_2_5_2_int.jpg_similarity,IMG_001_2_5_3_out.jpg_similarity,IMG_001_2_5_4_int.jpg_similarity,IMG_001_2_6_1_out.jpg_similarity,IMG_001_2_6_2_int.jpg_similarity,IMG_001_2_6_3_out.jpg_similarity,IMG_001_2_6_4_int.jpg_similarity,IMG_001_2_7_1_int.jpg_similarity,IMG_001_2_7_2_out.jpg_similarity,IMG_001_2_7_3_int.jpg_similarity,IMG_001_2_7_4_int.jpg_similarity,IMG_001_3_1_1_out.jpg_similarity,IMG_001_3_1_2_int.jpg_similarity,IMG_001_3_1_3_out.jpg_similarity,IMG_001_3_1_4_int.jpg_similarity,IMG_001_3_2_1_out.jpg_similarity,IMG_001_3_2_2_int.jpg_similarity,IMG_001_3_2_3_out.jpg_similarity,IMG_001_3_2_4_int.jpg_similarity,IMG_001_3_3_1_int.jpg_similarity,IMG_001_3_3_2_out.jpg_similarity,IMG_001_3_3_3_int.jpg_similarity,IMG_001_3_3_4_out.jpg_similarity,IMG_001_3_4_1_out.jpg_similarity,IMG_001_3_4_2_int.jpg_similarity,IMG_001_3_4_3_out.jpg_similarity,IMG_001_3_4_4_int.jpg_similarity,IMG_001_3_5_1_int.jpg_similarity,IMG_001_3_5_2_out.jpg_similarity,IMG_001_3_5_3_int.jpg_similarity,IMG_001_3_5_4_out.jpg_similarity,IMG_001_3_6_1_int.jpg_similarity,IMG_001_3_6_2_out.jpg_similarity,IMG_001_3_6_3_int.jpg_similarity,IMG_001_3_6_4_out.jpg_similarity,IMG_001_3_7_1_int.jpg_similarity,IMG_001_3_7_2_out.jpg_similarity,IMG_001_3_7_3_int.jpg_similarity,IMG_001_3_7_4_out.jpg_similarity,IMG_001_4_1_1_int.jpg_similarity,IMG_001_4_1_2_out.jpg_similarity,IMG_001_4_1_3_int.jpg_similarity,IMG_001_4_1_4_out.jpg_similarity,IMG_001_4_2_1_out.jpg_similarity,IMG_001_4_2_2_int.jpg_similarity,IMG_001_4_2_3_out.jpg_similarity,IMG_001_4_2_4_int.jpg_similarity,IMG_001_4_3_1_int.jpg_similarity,IMG_001_4_3_2_out.jpg_similarity,IMG_001_4_3_3_int.jpg_similarity,IMG_001_4_3_4_out.jpg_similarity,IMG_001_4_4_1_int.jpg_similarity,IMG_001_4_4_2_out.jpg_similarity,IMG_001_4_4_3_int.jpg_similarity,IMG_001_4_4_4_out.jpg_similarity,IMG_001_4_5_1_out.jpg_similarity,IMG_001_4_5_2_int.jpg_similarity,IMG_001_4_5_3_out.jpg_similarity,IMG_001_4_5_4_int.jpg_similarity,IMG_001_4_6_1_out.jpg_similarity,IMG_001_4_6_2_int.jpg_similarity,IMG_001_4_6_3_out.jpg_similarity,IMG_001_4_6_4_int.jpg_similarity,IMG_001_4_7_1_int.jpg_similarity,IMG_001_4_7_2_out.jpg_similarity,IMG_001_4_7_3_int.jpg_similarity,IMG_001_4_7_4_out.jpg_similarity,IMG_001_5_1_1_out.jpg_similarity,IMG_001_5_1_2_int.jpg_similarity,IMG_001_5_1_3_out.jpg_similarity,IMG_001_5_1_4_int.jpg_similarity,IMG_001_5_2_1_out.jpg_similarity,IMG_001_5_2_2_int.jpg_similarity,IMG_001_5_2_3_out.jpg_similarity,IMG_001_5_2_4_int.jpg_similarity,IMG_001_5_3_1_out.jpg_similarity,IMG_001_5_3_2_int.jpg_similarity,IMG_001_5_3_3_out.jpg_similarity,IMG_001_5_3_4_int.jpg_similarity,IMG_001_5_4_1_out.jpg_similarity,IMG_001_5_4_2_int.jpg_similarity,IMG_001_5_4_3_out.jpg_similarity,IMG_001_5_4_4_int.jpg_similarity,IMG_001_5_5_1_int.jpg_similarity,IMG_001_5_5_2_out.jpg_similarity,IMG_001_5_5_3_int.jpg_similarity,IMG_001_5_5_4_out.jpg_similarity,IMG_001_5_6_1_int.jpg_similarity,IMG_001_5_6_2_out.jpg_similarity,IMG_001_5_6_3_int.jpg_similarity,IMG_001_5_6_4_out.jpg_similarity,IMG_001_5_7_1_int.jpg_similarity,IMG_001_5_7_2_out.jpg_similarity,IMG_001_5_7_3_int.jpg_similarity,IMG_001_5_7_4_int.jpg_similarity
IMG_001_3_4_3_out.jpg,9.680808,11.807364,10.467424,10.584188,10.497924,9.964588,10.446228,9.8355,9.668508,10.87456,9.974368,10.256752,10.704144,9.71586,10.350828,11.124764,10.658212,10.641192,9.810748,10.4277,9.803484,10.3779,9.778212,9.558432,9.946916,9.587296,10.340556,9.959124,10.915996,10.051704,10.583932,10.803676,10.274572,10.56024,9.881668,10.322768,10.024124,11.41254,10.377344,10.337208,9.640252,10.680332,9.76296,9.992684,10.86534,9.654932,10.435924,10.311424,10.132776,10.988088,10.157184,10.955996,10.538224,10.802212,9.453396,10.001464,10.863588,10.236668,10.541188,10.546464,10.062796,10.95076,10.293544,10.759984,10.289576,11.025652,10.07216,9.999336,10.070268,10.7826,10.532452,10.557616,10.398764,10.55234,10.044208,9.719924,10.529668,9.67762,10.354876,10.359856,10.224688,10.443356,9.824264,10.366984,9.96996,10.540644,10.101796,9.947244,10.479412,10.466288,10.469484,10.0153,11.121788,10.397116,10.782824,10.205272,10.697564,10.659492,10.5312,10.275596,10.569512,10.726536,10.45752,10.549444,10.709888,10.778732,10.167416,9.989268,10.685388,10.596268,10.543,9.867108,11.157416,10.105184,10.461268,10.351616,10.28438,11.185992,10.409428,10.612576,10.239396,10.702464,10.659212,9.757148,10.322372,10.477452,10.678352,9.961496,10.106036,10.06622,10.288056,9.967688,10.825012,9.780964,10.214156,10.730052,10.085112,10.55504,9.339564
IMG_001_3_4_4_int.jpg,9.409588,11.304496,10.125148,10.11292,10.23908,9.778864,10.25292,9.555744,9.357672,10.63566,9.71386,10.063156,10.364444,9.391792,10.07268,10.70348,10.22828,10.300124,9.479176,10.03576,9.69016,10.260088,9.57852,9.157844,9.666304,9.317428,9.94376,9.653008,10.576264,9.563836,10.203264,10.47404,9.996928,10.2009,9.57192,10.051876,9.68556,10.982056,10.16562,10.147884,9.561296,10.4574,9.474212,9.713976,10.691688,9.66752,10.179864,9.881996,9.626956,10.798716,9.74766,10.56384,10.132764,10.567768,9.364304,9.58098,10.647536,9.830952,10.319712,10.04758,9.71172,10.63302,9.908524,10.326924,10.08794,10.579824,9.716284,9.657492,9.682248,10.532452,10.135952,10.339636,9.994864,10.116392,9.760268,9.357032,10.325888,9.52032,9.952616,10.190316,9.91354,10.190272,9.4431,10.29738,9.692156,10.628584,9.85064,9.666168,10.317728,10.099068,10.195864,9.579712,10.673992,9.988272,10.45498,9.830524,10.328144,10.414304,10.301828,9.879752,10.156556,10.382804,9.996244,10.211016,10.223004,10.407296,9.946508,9.582824,10.4398,10.152144,10.155388,9.54164,10.741532,9.658588,10.263296,9.99902,9.838632,10.650108,10.077424,10.335516,9.922024,10.321428,10.239632,9.376584,10.101896,10.095328,10.514196,9.592156,10.047344,9.672496,9.951412,9.66594,10.480256,9.48644,9.741464,10.252904,9.70386,10.313492,9.580936
IMG_001_3_5_1_int.jpg,9.5274,11.456524,10.29876,10.406636,10.437452,9.841364,10.4595,9.707644,9.414196,10.614304,9.931664,10.226472,10.42844,9.592044,10.318524,10.910244,10.578412,10.549792,9.6027,10.273972,9.69018,10.363212,9.68074,9.304896,9.688668,9.442056,10.250164,9.866948,10.61206,9.848368,10.449364,10.639844,10.184532,10.507288,9.747348,10.17964,9.950652,11.156548,10.344728,10.104224,9.55954,10.572492,9.671784,9.726708,10.739652,9.49198,10.31578,10.1804,9.830688,10.945776,9.93192,10.623476,10.404648,10.712108,9.843444,9.797584,10.599956,10.017892,10.5803,10.315472,9.91302,10.85864,10.03408,10.596448,10.283056,10.845076,9.914744,9.937392,9.867412,10.557616,10.339636,10.134584,10.238196,10.381236,9.972664,9.463924,10.281588,9.40966,10.320132,10.146184,10.173432,10.271716,9.604736,10.099264,9.947856,10.557396,10.001308,9.727348,10.420924,10.389696,10.301828,9.86706,10.933892,10.114172,10.686656,10.132144,10.496148,10.605548,10.504,10.03502,10.506552,10.581016,10.229984,10.251076,10.494344,10.7199,9.891824,9.88962,10.440068,10.313748,10.411704,9.680092,10.964368,9.889544,10.46586,10.186856,10.18634,10.924432,10.190212,10.56068,10.079356,10.54392,10.5871,9.640948,10.125932,10.169652,10.565128,9.858192,10.05002,9.953164,9.96012,9.799848,10.464476,9.581844,9.96394,10.589332,10.00232,10.55476,9.532188
IMG_001_3_5_2_out.jpg,8.999044,11.22612,9.918348,9.877848,9.912792,9.515768,10.002592,9.408912,9.215064,10.510164,9.479708,9.820732,10.319796,9.112136,9.746976,10.64192,10.033008,10.079084,9.351672,10.01072,9.406048,9.960544,9.331808,8.961732,9.498216,9.109292,9.68124,9.420616,10.476096,9.38702,9.90476,10.282448,9.707464,9.8853,9.318144,9.757852,9.505672,10.906528,9.927756,9.98138,9.328496,10.137512,9.28622,9.501992,10.54752,9.406064,9.925072,9.693028,9.404164,10.617628,9.54766,10.400824,9.849604,10.321824,9.22464,9.414108,10.483824,9.59896,10.111296,9.921916,9.433112,10.55386,9.703052,10.145556,9.779596,10.341784,9.47222,9.411764,9.430784,10.398764,9.994864,10.238196,9.660496,9.83388,9.529932,9.10952,10.135848,9.291976,9.64932,10.06466,9.66366,10.057888,9.289636,10.106732,9.42762,10.365464,9.6772,9.514208,10.032472,9.831292,10.070016,9.409536,10.398136,9.89136,10.2097,9.567764,10.050096,10.034304,10.106196,9.605136,9.958292,10.119004,9.820028,10.047976,9.995308,10.161264,9.833508,9.33952,10.270888,10.024192,9.895652,9.358832,10.469876,9.381524,10.02708,9.784044,9.614912,10.468372,9.930712,10.031444,9.692208,10.136772,9.985576,9.16444,10.1058,9.968248,10.226604,9.428052,9.792304,9.380376,9.886772,9.379108,10.290504,9.30828,9.512536,9.9518,9.588292,10.180644,9.263136
IMG_001_3_5_3_int.jpg,9.22082,11.350152,10.041292,9.965712,10.13436,9.771304,10.226752,9.585784,9.35128,10.681292,9.760476,9.914156,10.473804,9.35592,10.007288,10.855504,10.148432,10.25582,9.567776,10.155464,9.708696,10.217024,9.572216,9.146444,9.594832,9.359564,9.767456,9.556848,10.686648,9.539588,10.21404,10.4778,9.889256,10.108004,9.464864,10.021596,9.68964,11.040184,10.005996,10.177932,9.545704,10.238952,9.419956,9.700816,10.718144,9.622896,10.047176,9.776732,9.590412,10.782972,9.680116,10.4976,10.063348,10.381392,9.409616,9.569812,10.634872,9.790144,10.366832,9.942044,9.569352,10.69486,9.921092,10.306796,9.950364,10.3958,9.581684,9.544676,9.592072,10.55234,10.116392,10.381236,9.83388,9.861248,9.665588,9.299416,10.304928,9.503096,9.9022,10.191612,9.809604,10.200088,9.446372,10.294836,9.659836,10.562784,9.887184,9.673784,10.212424,10.074812,10.250512,9.530168,10.626952,10.053984,10.387068,9.74366,10.264,10.355464,10.409308,9.722776,10.04902,10.19866,10.029756,10.29204,10.172676,10.41148,9.98306,9.520344,10.503296,10.16236,10.113156,9.483608,10.766076,9.602548,10.185232,9.967924,9.761328,10.663372,10.105712,10.300596,9.77936,10.334508,10.217328,9.338528,10.26052,10.152088,10.300572,9.676924,9.925176,9.564816,10.009036,9.5161,10.512592,9.478872,9.6472,10.15252,9.758428,10.217572,9.390784
IMG_001_3_5_4_out.jpg,8.971608,10.95014,9.655208,9.753876,9.6967,9.44394,9.880588,9.112348,8.95682,10.185856,9.357128,9.51648,9.923456,9.020676,9.603468,10.412348,9.814676,9.947136,9.063716,9.718764,9.302964,9.863684,9.120724,8.801048,9.279292,8.939648,9.524052,9.189996,10.169732,9.317464,9.783124,9.935036,9.51806,9.789136,9.033716,9.6112,9.280412,10.616588,9.749832,9.743016,9.207876,10.044388,9.055232,9.34478,10.263036,9.275812,9.75438,9.479648,9.193384,10.305952,9.382728,10.185196,9.70332,10.179604,8.99438,9.195968,10.196004,9.411228,10.010516,9.690944,9.25494,10.249712,9.556312,9.995936,9.710576,10.096932,9.353656,9.172304,9.2797,10.044208,9.760268,9.972664,9.529932,9.665588,9.360248,8.922388,9.820044,8.99282,9.565892,9.800656,9.417384,9.824356,9.068616,9.784896,9.3482,10.103148,9.389076,9.286764,9.95782,9.742912,9.814668,9.209524,10.25862,9.644228,10.081392,9.362664,9.906388,9.943556,10.001256,9.469212,9.74504,9.874352,9.606112,9.82674,9.842872,10.04514,9.558672,9.182828,10.056316,9.795668,9.769056,9.070732,10.34512,9.339056,9.816308,9.563648,9.4925,10.392432,9.625204,9.96244,9.458396,9.984984,9.90946,8.938796,9.813812,9.67794,9.991992,9.23752,9.585196,9.21878,9.677792,9.196104,10.068452,9.06658,9.38034,9.861036,9.314104,9.942024,9.1131
IMG_001_3_6_1_int.jpg,8.546756,10.583112,9.256716,9.334744,9.313288,8.91944,9.345,8.728944,8.499976,9.81966,8.886796,9.1759,9.523252,8.595848,9.215096,9.940176,9.42328,9.492316,8.67508,9.286584,8.675104,9.445368,8.657152,8.361956,8.834272,8.495492,9.155376,8.854208,9.73824,8.874212,9.46624,9.582176,9.052528,9.400268,8.71728,9.141028,8.845272,10.22024,9.258388,9.179564,8.545608,9.553208,8.670028,8.766248,9.795136,8.55028,9.333512,9.119828,8.861452,9.874004,8.95682,9.697688,9.21762,9.664776,8.743312,8.800772,9.728192,8.947016,9.615568,9.297764,8.77348,9.782276,9.084812,9.528276,9.179708,9.750048,8.89694,8.78622,8.886104,9.719924,9.357032,9.463924,9.10952,9.299416,8.922388,8.498048,9.32876,8.438904,9.15676,9.358484,9.066868,9.282896,8.63978,9.359004,8.903692,9.700328,8.93288,8.784528,9.482864,9.251092,9.395976,8.813616,9.842104,9.2306,9.645348,9.035948,9.505952,9.546712,9.472196,8.990152,9.444316,9.390692,9.2403,9.409496,9.453204,9.663952,9.093356,8.79348,9.535584,9.350952,9.433716,8.73848,9.897916,8.83314,9.417688,9.198108,9.004976,9.928412,9.260056,9.438428,9.037712,9.504212,9.518712,8.563008,9.329256,9.239392,9.565804,8.745436,9.13496,8.853,9.240732,8.740236,9.503392,8.578728,8.9236,9.489144,8.939316,9.556372,8.79628
IMG_001_3_6_2_out.jpg,9.45042,11.36496,10.274668,10.371272,10.071896,9.751936,10.363952,9.591152,9.333208,10.674564,9.79058,10.134828,10.540636,9.507888,10.146432,10.860032,10.446048,10.410244,9.528936,10.077248,9.523464,10.193192,9.534248,9.194436,9.644416,9.282724,10.10932,9.734048,10.66268,9.779196,10.338416,10.54936,10.07724,10.320372,9.561576,9.9693,9.845624,11.12164,10.176756,10.0355,9.405136,10.438408,9.5485,9.661128,10.627152,9.522104,10.220568,10.084108,9.816852,10.850004,9.858132,10.606448,10.311468,10.454264,9.325896,9.649284,10.584016,10.012248,10.488032,10.32418,9.830808,10.5887,10.00122,10.495564,10.106524,10.776512,9.80566,9.822764,9.797056,10.529668,10.325888,10.281588,10.135848,10.304928,9.820044,9.32876,10.242848,9.231744,10.12928,10.232324,10.032468,10.129032,9.45758,10.237124,9.806908,10.33108,9.840104,9.727632,10.425248,10.224828,10.253872,9.837744,10.804656,10.151528,10.539244,10.009308,10.428288,10.34204,10.351244,9.97212,10.369516,10.487892,10.099932,10.271616,10.438796,10.531752,9.969684,9.755176,10.416528,10.29276,10.266764,9.600008,10.862812,9.747956,10.330952,10.108212,9.944544,10.836116,10.168592,10.382196,9.96028,10.379908,10.451608,9.52536,10.16868,10.079416,10.345516,9.688868,9.994536,9.819984,10.04014,9.707852,10.486808,9.502848,9.94536,10.510224,9.83146,10.482132,9.149472
IMG_001_3_6_3_int.jpg,8.67346,10.524808,9.3785,9.605336,9.196432,8.967568,9.618072,8.578184,8.35704,9.716036,8.937748,9.132492,9.497284,8.587328,9.373672,9.882288,9.611768,9.51738,8.643712,9.259488,8.817992,9.51644,8.548584,8.402148,8.779488,8.582516,9.26652,8.898528,9.71104,8.960964,9.517864,9.424352,9.228472,9.384068,8.42544,9.231308,8.883536,10.291416,9.376236,9.19286,8.727552,9.724168,8.61342,8.844064,9.743696,8.77432,9.325384,9.216156,8.913996,9.928068,9.033292,9.83192,9.4699,9.7098,8.874056,8.862668,9.759736,9.117912,9.592288,9.36322,8.953096,9.692532,9.049756,9.625236,9.411332,9.998296,9.013212,9.029492,8.885744,9.67762,9.52032,9.40966,9.291976,9.503096,8.99282,8.438904,9.231744,8.675664,9.227824,9.108916,9.162684,9.41088,8.4621,9.296396,8.973716,9.736552,8.834464,8.838576,9.697904,9.456844,9.118512,8.96272,9.957928,9.35528,9.790332,9.21806,9.466944,9.358576,9.671564,9.057008,9.55518,9.530988,9.262052,9.37296,9.616204,9.747928,9.044364,8.860776,9.706824,9.496216,9.5997,8.689888,10.035908,8.990532,9.444744,9.246492,9.221008,10.028932,9.308856,9.626196,8.6604,9.517332,9.615344,8.633112,9.255744,9.259288,9.556852,8.82094,9.090032,8.968936,9.066884,8.82402,9.657648,8.746712,9.053824,9.55704,8.968716,9.567148,8.820728
IMG_001_3_6_4_out.jpg,9.050252,11.242072,9.854692,9.89328,9.868728,9.53456,10.011984,9.458872,9.1728,10.469348,9.522228,9.777668,10.319636,9.053432,9.824016,10.69228,9.937672,10.002508,9.34456,10.020984,9.437944,9.985464,9.422328,9.011844,9.449584,9.134716,9.670576,9.40712,10.527464,9.421404,9.994256,10.288848,9.693184,9.955996,9.32404,9.626332,9.561584,10.878312,9.817868,9.999788,9.34808,10.192048,9.314116,9.562352,10.541424,9.451896,9.928736,9.659876,9.473052,10.46962,9.587668,10.413288,9.817756,10.197552,9.241568,9.35106,10.49484,9.556144,10.251872,9.870196,9.476152,10.520692,9.742916,10.158628,9.775268,10.339008,9.49258,9.394748,9.45824,10.354876,9.952616,10.320132,9.64932,9.9022,9.565892,9.15676,10.12928,9.227824,9.748496,10.10538,9.611956,10.015104,9.309756,10.163284,9.456892,10.29936,9.673008,9.485296,10.12684,9.872804,10.0668,9.335176,10.598288,9.8916,10.284532,9.507292,10.04736,10.203248,10.1409,9.684192,9.877676,10.04966,9.870308,10.115768,9.979804,10.095696,9.792524,9.4482,10.368656,10.038608,9.890916,9.380952,10.636084,9.508772,10.004992,9.849972,9.615864,10.521924,9.924928,10.085876,9.718472,10.178628,10.00636,9.115896,10.115616,9.98248,10.142676,9.45866,9.741568,9.407072,9.92114,9.357036,10.36508,9.429096,9.502472,9.945584,9.503092,10.07386,9.29704
IMG_001_3_7_1_int.jpg,9.557192,11.3873,10.1722,10.308164,10.0823,9.51962,10.194908,9.534108,9.346332,10.59304,9.638112,10.007936,10.334424,9.44594,10.184196,10.803996,10.374956,10.313576,9.3803,10.135604,9.372924,10.089116,9.427252,9.235136,9.695844,9.206344,10.092908,9.667692,10.546588,9.749392,10.21178,10.395004,9.924868,10.27172,9.433628,10.036304,9.756084,11.101292,10.041568,9.932448,9.163548,10.436796,9.407504,9.522628,10.629836,9.167692,10.170828,10.04004,9.818552,10.689528,9.87404,10.618604,10.29356,10.465172,9.554716,9.710576,10.427452,9.896644,10.421972,10.236992,9.804588,10.60132,10.031776,10.48256,10.14796,10.687468,9.778152,9.761264,9.75154,10.359856,10.190316,10.146184,10.06466,10.191612,9.800656,9.358484,10.232324,9.108916,10.10538,10.0754,9.985464,10.003948,9.555856,10.181424,9.755624,10.222316,9.821068,9.638252,10.37346,10.24672,10.130316,9.779252,10.805316,10.094156,10.547392,9.957512,10.442748,10.322588,10.316432,9.980508,10.371024,10.438496,10.159472,10.335956,10.39148,10.546004,9.841384,9.693884,10.34798,10.21726,10.31368,9.628556,10.815384,9.784416,10.20874,10.11812,9.965668,10.864504,10.10758,10.464552,9.553932,10.412648,10.446724,9.472804,10.109284,10.000756,10.412168,9.742496,9.827196,9.798276,9.935776,9.676496,10.530564,9.45446,9.873028,10.444564,9.83512,10.342224,9.360692
IMG_001_3_7_2_out.jpg,8.824512,11.001604,9.840792,9.830684,9.89422,9.430804,9.885876,9.351324,9.085028,10.386096,9.395192,9.632696,10.166584,9.052572,9.792324,10.517548,9.972308,9.88648,9.219636,9.818724,9.30302,9.746956,9.26306,8.850456,9.41234,8.991368,9.603436,9.3661,10.285724,9.248152,9.784468,10.198764,9.649156,9.855496,9.20822,9.731816,9.360164,10.78878,9.836816,9.810912,9.179644,10.088388,9.133232,9.379428,10.37242,9.276172,9.776356,9.569472,9.416496,10.4968,9.551848,10.133348,9.879096,10.2677,9.117236,9.344432,10.362244,9.5437,9.887204,9.805288,9.373564,10.308296,9.607296,9.989328,9.785848,10.245012,9.396928,9.357688,9.327356,10.224688,9.91354,10.173432,9.66366,9.809604,9.417384,9.066868,10.032468,9.162684,9.611956,9.985464,9.593368,9.866412,9.149344,10.0446,9.365368,10.255676,9.519668,9.303748,10.014684,9.764936,9.999964,9.325852,10.433572,9.811036,10.19476,9.529064,9.96866,10.180124,10.04092,9.525708,9.855632,10.108384,9.756272,10.005948,9.988224,10.146708,9.664168,9.337964,10.237092,9.948052,9.77408,9.328324,10.438736,9.327416,9.8509,9.637792,9.564532,10.398048,9.80558,9.989368,9.627908,10.012984,9.93794,9.07626,9.999148,9.868956,10.107912,9.299776,9.687836,9.396508,9.835648,9.315432,10.24194,9.116996,9.463012,9.991772,9.453104,10.025736,9.291156
IMG_001_3_7_3_int.jpg,9.61886,11.370144,10.071516,10.261888,9.751576,9.713608,10.131304,9.488904,9.280992,10.514436,9.592156,9.762148,10.386644,9.264808,10.074216,10.670336,10.384744,10.15494,9.456448,10.1814,9.582288,10.071216,9.469736,9.204892,9.41072,9.265388,9.932784,9.596,10.590704,9.571108,10.054528,10.420312,9.797,10.14538,9.402248,9.963756,9.662288,11.202512,9.97474,10.010924,9.506784,10.448544,9.506268,9.567512,10.566784,9.619992,9.94396,9.976852,9.60362,10.740092,9.915676,10.656896,10.160884,10.502296,9.546832,9.599076,10.527104,9.801152,10.32376,10.05406,9.707968,10.59198,10.00462,10.429708,10.199868,10.53424,9.755036,9.685484,9.6926,10.443356,10.190272,10.271716,10.057888,10.200088,9.824356,9.282896,10.129032,9.41088,10.015104,10.003948,9.866412,9.925632,9.392052,10.209972,9.590084,10.409104,9.705824,9.635224,10.409568,10.03066,9.994976,9.686104,10.804144,10.142136,10.604756,9.75142,10.382768,10.224328,10.215572,9.871816,10.146492,10.362076,10.202276,10.150056,10.327132,10.371712,9.902236,9.542816,10.572488,10.278128,10.242436,9.59596,10.855404,9.831996,10.029512,9.885636,9.815,10.838348,10.10612,10.294396,9.635296,10.292932,10.162128,9.328568,10.185024,10.11868,10.181276,9.59854,9.994456,9.751456,9.950188,9.60926,10.492816,9.517464,9.765552,10.370472,9.831828,10.101012,9.70352
IMG_001_3_7_4_out.jpg,8.626784,10.726716,9.225448,9.4163,9.459156,9.009532,9.445052,8.828452,8.664428,9.868448,8.960744,9.32452,9.719312,8.71418,9.306508,10.0421,9.532068,9.601296,8.7895,9.386764,8.798988,9.516188,8.771772,8.49144,8.980404,8.564216,9.25582,8.94042,9.837492,8.99356,9.615132,9.6971,9.237868,9.548312,8.8769,9.21588,8.98558,10.319756,9.44088,9.314344,8.62702,9.589748,8.7972,8.897644,9.922268,8.687092,9.418548,9.248888,9.031496,9.982136,9.120264,9.873612,9.32604,9.722452,8.869428,8.925872,9.809116,9.099404,9.740516,9.481512,8.991212,9.929464,9.249776,9.690648,9.303992,9.867908,9.054688,8.930328,9.008676,9.824264,9.4431,9.604736,9.289636,9.446372,9.068616,8.63978,9.45758,8.4621,9.309756,9.555856,9.149344,9.392052,8.774136,9.501616,8.989456,9.739548,8.998916,8.912284,9.591772,9.400064,9.498652,8.981228,9.93338,9.367164,9.789936,9.0996,9.65274,9.704412,9.592752,9.129564,9.460848,9.49384,9.36972,9.532852,9.605208,9.686684,9.203152,8.88978,9.705788,9.469628,9.515792,8.8705,10.03912,8.976928,9.54198,9.277136,9.139204,9.99356,9.3717,9.562104,9.180668,9.665064,9.690972,8.584724,9.465084,9.447588,9.706984,8.920992,9.225564,8.945388,9.303664,8.850672,9.708748,8.746676,9.112844,9.633276,9.054016,9.638312,8.823836
IMG_001_4_1_1_int.jpg,9.4648,11.379884,10.231536,10.384076,10.158412,9.569724,10.20118,9.520276,9.386428,10.373224,9.644808,10.105232,10.355592,9.448076,10.141372,10.82142,10.421932,10.410904,9.389012,10.132012,9.535412,10.234028,9.462028,9.245248,9.684316,9.27392,10.039148,9.620476,10.522124,9.747216,10.315756,10.403316,10.03566,10.343088,9.536156,10.067768,9.7817,11.14162,10.270464,9.80872,9.43382,10.433892,9.382432,9.572484,10.637892,9.510052,10.197164,10.014776,9.8016,10.683384,9.906744,10.663596,10.195816,10.63446,9.582924,9.633552,10.411452,9.969364,10.46038,10.178104,9.797044,10.597176,9.971328,10.560568,10.154944,10.754756,9.789856,9.77896,9.73822,10.366984,10.29738,10.099264,10.106732,10.294836,9.784896,9.359004,10.237124,9.296396,10.163284,10.181424,10.0446,10.209972,9.501616,9.899752,9.774096,10.410484,9.850972,9.654132,10.464444,10.215696,10.219364,9.762788,10.831788,10.107796,10.552984,9.941304,10.3905,10.430252,10.445,10.033164,10.387432,10.372128,10.119872,10.286164,10.441432,10.579332,9.946416,9.751748,10.389324,10.242196,10.269208,9.549524,10.857336,9.81208,10.282252,10.090592,9.99366,10.85076,10.148732,10.454248,9.8039,10.464048,10.4461,9.470716,10.20934,10.011116,10.404144,9.66468,9.914492,9.800804,10.01496,9.671944,10.475156,9.333212,9.897148,10.426404,9.787888,10.407952,9.518268
